UnitPrice,Discount,ShippingCost,Description,Year,Quarter,Month,DateofWeek,Hour,Country,PaymentMethod,Category,ShipmentProvider,WarehouseLocation,Predicted_Quantity
75.57,0.39,17.61,Headphones,2022,Q4,Oct,Tue,20,Netherlands,paypall,Apparel,UPS,Paris,24.94371351
42.32,0.31,19.5,Headphones,2020,Q2,Apr,Fri,7,United States,Credit Card,Stationery,Royal Mail,Paris,24.94371351
57.38,0.23,19.16,Headphones,2021,Q3,Jul,Sat,7,Sweden,paypall,Stationery,UPS,Rome,24.94371351
65.87,0.29,21.01,Headphones,2020,Q1,Mar,Sun,17,United States,paypall,Apparel,DHL,London,24.94371351
98.78,0.35,5.31,Headphones,2020,Q3,Jul,Mon,3,Norway,Bank Transfer,Electronics,DHL,Paris,24.94371351
98.02,0.17,23.54,Headphones,2020,Q3,Sep,Sat,0,Netherlands,Bank Transfer,Electronics,FedEx,London,24.94371351
74.67,0.15,19.8,Headphones,2021,Q2,Apr,Mon,7,Australia,paypall,Furniture,Royal Mail,London,24.94371351
15.69,0.43,20.24,Headphones,2021,Q4,Dec,Sat,9,Portugal,Bank Transfer,Electronics,FedEx,Rome,24.94371351
64.16,0.14,5.01,Headphones,2022,Q1,Jan,Sun,1,Germany,Bank Transfer,Electronics,DHL,Berlin,24.94371351
8.45,0.28,8.68,Headphones,2022,Q1,Jan,Sun,20,Norway,Credit Card,Accessories,UPS,Rome,24.94371351
43.88,0.43,10.59,Headphones,2022,Q1,Jan,Wed,21,United Kingdom,paypall,Furniture,FedEx,Paris,24.94371351
28.25,0.13,28.61,Headphones,2022,Q3,Aug,Thu,15,United Kingdom,Bank Transfer,Electronics,UPS,Paris,24.94371351
95.56,0.27,7.23,Headphones,2022,Q3,Sep,Tue,22,Spain,Credit Card,Accessories,FedEx,Paris,24.94371351
59.03,0.34,19.5,Headphones,2022,Q3,Sep,Wed,16,Netherlands,Bank Transfer,Apparel,Royal Mail,Amsterdam,24.94371351
86.98,0.31,29.5,Headphones,2022,Q4,Oct,Thu,10,Norway,Credit Card,Apparel,Royal Mail,Amsterdam,24.94371351
94.75,0.03,18.23,Headphones,2020,Q1,Mar,Mon,15,United Kingdom,Bank Transfer,Electronics,DHL,London,24.94371351
78.76,0.18,25.08,Headphones,2020,Q3,Jul,Mon,3,United States,Credit Card,Furniture,UPS,,25.43718287
26.85,0.28,16.6,Headphones,2020,Q3,Sep,Thu,4,Australia,Bank Transfer,Furniture,DHL,Amsterdam,24.94371351
7.41,0.47,23.66,Headphones,2021,Q3,Sep,Sat,16,Netherlands,Bank Transfer,Stationery,FedEx,Amsterdam,24.94371351
85.7,0.31,15.14,Headphones,2022,Q1,Feb,Sun,4,Italy,Credit Card,Stationery,UPS,Berlin,24.94371351
50.75,0.42,28.77,Headphones,2022,Q1,Jan,Sun,11,Sweden,paypall,Electronics,DHL,Amsterdam,24.94371351
23.29,0.27,21.55,Headphones,2022,Q1,Mar,Sat,3,Spain,Credit Card,Apparel,DHL,Paris,24.94371351
41.59,0.19,16.24,Headphones,2022,Q1,Mar,Wed,12,Australia,paypall,Electronics,FedEx,Amsterdam,24.94371351
47.16,0.17,23.91,Headphones,2020,Q1,Feb,Sat,16,Norway,paypall,Accessories,DHL,Amsterdam,24.94371351
15.37,0.12,17.24,Headphones,2021,Q1,Feb,Wed,17,Belgium,paypall,Accessories,UPS,London,24.94371351
79.47,0.15,24.57,Headphones,2022,Q1,Jan,Sun,13,United States,Bank Transfer,Stationery,Royal Mail,,25.43718287
25.9,0.05,25.1,Headphones,2022,Q2,Apr,Sun,8,France,Bank Transfer,Apparel,FedEx,Berlin,24.94371351
75.46,0.45,7.5,Headphones,2022,Q2,Jun,Fri,7,Germany,Credit Card,Apparel,DHL,Rome,24.94371351
36.83,0.2,27.03,Headphones,2022,Q4,Oct,Tue,23,Germany,Bank Transfer,Electronics,UPS,London,24.94371351
12.08,0.16,16.3,Headphones,2020,Q2,Jun,Mon,3,United Kingdom,Credit Card,Electronics,DHL,Paris,24.94371351
48.62,0.45,19,Headphones,2021,Q1,Mar,Sat,22,Netherlands,Credit Card,Furniture,UPS,Berlin,24.94371351
49.25,0.5,10.31,Headphones,2021,Q2,May,Mon,4,United States,paypall,Furniture,DHL,Paris,24.94371351
95.94,0.17,16.92,Headphones,2021,Q4,Oct,Sun,5,Germany,Credit Card,Apparel,DHL,London,24.94371351
25.32,0,14.95,Headphones,2022,Q3,Sep,Mon,22,Sweden,Credit Card,Electronics,Royal Mail,Berlin,24.94371351
22.09,0.24,12.96,Headphones,2022,Q4,Dec,Thu,0,Sweden,paypall,Stationery,FedEx,,24.28334483
34.59,0.05,9.54,Headphones,2020,Q2,Jun,Sat,0,Portugal,Bank Transfer,Accessories,UPS,Berlin,24.94371351
74.9,0.49,25.89,Headphones,2020,Q2,May,Sun,7,United States,paypall,Apparel,UPS,London,24.94371351
88.51,0.01,10.63,Headphones,2020,Q3,Aug,Wed,10,Spain,paypall,Stationery,UPS,Amsterdam,24.94371351
53.57,0.06,28.41,Headphones,2020,Q4,Dec,Mon,1,Italy,paypall,Stationery,FedEx,Rome,24.94371351
27.17,0.31,7.48,Headphones,2021,Q2,Apr,Wed,14,Spain,paypall,Furniture,Royal Mail,Paris,24.94371351
88.56,0.24,13.71,Headphones,2021,Q3,Aug,Thu,15,Netherlands,Credit Card,Stationery,DHL,Berlin,24.94371351
75.67,0.28,19.65,Headphones,2021,Q4,Oct,Mon,23,Italy,Bank Transfer,Electronics,FedEx,Paris,24.94371351
77.11,0.31,23.29,Headphones,2021,Q4,Oct,Thu,8,France,Bank Transfer,Electronics,DHL,London,24.94371351
35.4,0.2,23.41,Headphones,2022,Q1,Feb,Tue,7,Italy,paypall,Stationery,UPS,Berlin,24.94371351
40.24,0.48,24.62,Headphones,2022,Q2,May,Fri,0,Sweden,paypall,Furniture,DHL,London,24.94371351
78.54,0.05,18.71,Headphones,2022,Q3,Aug,Fri,18,Italy,paypall,Electronics,UPS,London,24.94371351
76.9,0.31,19.89,Headphones,2022,Q3,Aug,Thu,10,United Kingdom,Bank Transfer,Apparel,DHL,Paris,24.94371351
81.96,0.25,14.64,Headphones,2020,Q2,Jun,Thu,7,Spain,paypall,Apparel,DHL,Paris,24.94371351
40.45,0.45,8.86,Headphones,2021,Q3,Sep,Thu,9,Australia,Bank Transfer,Electronics,DHL,Berlin,24.94371351
96.09,0,19.37,Headphones,2021,Q4,Dec,Tue,14,Sweden,Bank Transfer,Furniture,UPS,Berlin,24.94371351
91.27,0.49,7.64,Headphones,2022,Q2,Jun,Fri,13,Sweden,paypall,Accessories,DHL,,24.28334483
88.09,0.41,28.49,Headphones,2022,Q4,Dec,Thu,20,Germany,Credit Card,Stationery,UPS,London,24.94371351
29.65,0.4,5.96,Headphones,2022,Q4,Nov,Sun,10,Italy,Credit Card,Accessories,Royal Mail,Paris,24.94371351
70.62,0.16,20.26,Headphones,2022,Q4,Nov,Sun,17,Portugal,paypall,Stationery,UPS,Berlin,24.94371351
92.28,0,26.67,Headphones,2020,Q1,Feb,Thu,15,France,paypall,Furniture,UPS,Amsterdam,24.94371351
51.6,0.39,8.44,Headphones,2020,Q1,Mar,Mon,22,Netherlands,Bank Transfer,Stationery,DHL,Amsterdam,24.94371351
61.88,0.34,21.63,Headphones,2020,Q3,Jul,Sun,17,Australia,paypall,Stationery,FedEx,Amsterdam,24.94371351
52.82,0.19,9.34,Headphones,2020,Q4,Dec,Thu,19,Netherlands,Bank Transfer,Apparel,DHL,Paris,24.94371351
60.17,0.04,11.29,Headphones,2020,Q4,Oct,Fri,18,Germany,Bank Transfer,Apparel,UPS,Rome,24.94371351
55.62,0.37,23.6,Headphones,2021,Q1,Jan,Mon,17,Netherlands,Bank Transfer,Furniture,Royal Mail,Rome,24.94371351
34.83,0.28,9.82,Headphones,2021,Q3,Aug,Wed,9,Portugal,Credit Card,Accessories,UPS,Rome,24.94371351
19.86,0.01,6.78,Headphones,2021,Q4,Nov,Thu,7,Australia,Credit Card,Stationery,FedEx,Rome,24.94371351
35.03,0.22,22.1,Headphones,2022,Q1,Mar,Sat,23,United Kingdom,Credit Card,Stationery,FedEx,Paris,24.94371351
32.87,0.25,21.69,Headphones,2022,Q2,May,Wed,9,Australia,Credit Card,Electronics,DHL,Amsterdam,24.94371351
19.86,0.17,5.35,Headphones,2022,Q4,Oct,Thu,7,Norway,paypall,Furniture,UPS,Berlin,24.94371351
59,0.29,22.38,Headphones,2020,Q1,Feb,Tue,15,Spain,Bank Transfer,Stationery,UPS,Amsterdam,24.94371351
20.19,0.34,13.33,Headphones,2020,Q3,Aug,Sun,19,Italy,Credit Card,Stationery,FedEx,Amsterdam,24.94371351
95.95,0.28,29.57,Headphones,2020,Q4,Nov,Sat,4,Norway,Bank Transfer,Stationery,UPS,Rome,24.94371351
14.62,0.46,15.18,Headphones,2021,Q1,Mar,Wed,19,Norway,Credit Card,Stationery,UPS,Paris,24.94371351
92.57,0.26,23.23,Headphones,2021,Q4,Nov,Fri,19,Sweden,Bank Transfer,Stationery,DHL,Amsterdam,24.94371351
28.62,0.07,23.58,Headphones,2022,Q2,Jun,Tue,6,Netherlands,paypall,Electronics,FedEx,Berlin,24.94371351
89.03,0.13,17.94,Headphones,2022,Q2,Jun,Wed,4,United States,Bank Transfer,Furniture,FedEx,Berlin,24.94371351
59.63,0.05,27.97,Headphones,2022,Q2,Jun,Wed,10,Australia,Bank Transfer,Apparel,FedEx,Paris,24.94371351
15.75,0.07,21.77,Headphones,2022,Q3,Sep,Thu,21,Italy,paypall,Stationery,FedEx,Amsterdam,24.94371351
59.49,0.08,22.37,Headphones,2022,Q4,Nov,Mon,4,Spain,Credit Card,Furniture,FedEx,Rome,24.94371351
28.94,0.04,29.26,Headphones,2022,Q4,Oct,Fri,12,Sweden,paypall,Electronics,UPS,Rome,24.94371351
68.3,0.23,9,Headphones,2020,Q1,Feb,Sat,4,France,Bank Transfer,Apparel,Royal Mail,Amsterdam,24.94371351
20.11,0.31,16.49,Headphones,2020,Q1,Feb,Sat,22,Italy,paypall,Electronics,FedEx,London,24.94371351
44.19,0.12,8.23,Headphones,2020,Q1,Feb,Thu,1,Spain,Bank Transfer,Stationery,FedEx,Berlin,24.94371351
53.84,0.36,17.95,Headphones,2020,Q2,Apr,Tue,12,Germany,paypall,Stationery,FedEx,Berlin,24.94371351
50.29,0.38,17.22,Headphones,2021,Q1,Mar,Wed,15,United Kingdom,Bank Transfer,Furniture,UPS,Rome,24.94371351
17.68,0.23,26.21,Headphones,2021,Q3,Aug,Sat,14,Belgium,Bank Transfer,Accessories,Royal Mail,Rome,24.94371351
57.47,0.47,29.28,Headphones,2021,Q4,Nov,Tue,23,Germany,paypall,Furniture,UPS,London,24.94371351
26.1,0.14,13.48,Headphones,2021,Q4,Oct,Wed,20,Sweden,Credit Card,Furniture,FedEx,Paris,24.94371351
24.27,0.28,23.37,Headphones,2022,Q1,Jan,Wed,18,Spain,Credit Card,Electronics,DHL,Berlin,24.94371351
4.76,0.17,28.29,Headphones,2022,Q2,Apr,Sun,5,Norway,Credit Card,Apparel,UPS,Rome,24.94371351
77.11,0.47,8.03,Headphones,2022,Q3,Jul,Wed,9,Portugal,Bank Transfer,Furniture,UPS,Berlin,24.94371351
44.78,0.04,26.2,Headphones,2022,Q4,Oct,Fri,9,Norway,Bank Transfer,Electronics,FedEx,Berlin,24.94371351
97.94,0.01,19.02,Headphones,2020,Q1,Feb,Sat,21,United States,Bank Transfer,Furniture,UPS,Rome,24.94371351
91.01,0.4,12.23,Headphones,2020,Q1,Jan,Wed,18,Italy,Bank Transfer,Electronics,FedEx,London,24.94371351
91.3,0.3,10.4,Headphones,2020,Q1,Mar,Fri,7,Italy,Credit Card,Electronics,FedEx,Paris,24.94371351
18.77,0.06,16.12,Headphones,2020,Q1,Mar,Tue,22,Germany,paypall,Furniture,FedEx,Amsterdam,24.94371351
85.19,0.01,29.83,Headphones,2020,Q2,Jun,Sat,7,United States,Bank Transfer,Apparel,DHL,Rome,24.94371351
57.24,0.32,26.92,Headphones,2021,Q3,Aug,Mon,5,Australia,Bank Transfer,Accessories,DHL,Paris,24.94371351
95.23,0.16,24.5,Headphones,2021,Q4,Oct,Sat,1,France,Bank Transfer,Furniture,Royal Mail,Berlin,24.94371351
94.03,0.48,8.65,Headphones,2021,Q4,Oct,Sat,22,Norway,Credit Card,Stationery,FedEx,,24.28334483
22.68,0.22,21.64,Headphones,2022,Q3,Aug,Sun,7,Sweden,paypall,Apparel,FedEx,Rome,24.94371351
41.16,0.3,27.53,Headphones,2022,Q4,Oct,Wed,16,Portugal,paypall,Electronics,Royal Mail,London,24.94371351
63.79,0.15,24.98,Headphones,2020,Q1,Jan,Sat,13,United States,Bank Transfer,Electronics,Royal Mail,Amsterdam,24.94371351
3.48,0.16,26.04,Headphones,2020,Q1,Jan,Thu,6,Spain,Bank Transfer,Apparel,Royal Mail,,25.43718287
67.55,0.48,9.94,Headphones,2020,Q4,Dec,Sun,17,Germany,Credit Card,Apparel,DHL,Berlin,24.94371351
2.84,0.24,25.69,Headphones,2021,Q1,Feb,Mon,4,Italy,Credit Card,Furniture,FedEx,Amsterdam,24.94371351
29.96,0.32,8.25,Headphones,2022,Q2,May,Thu,14,Portugal,Credit Card,Apparel,Royal Mail,Paris,24.94371351
35.35,0.13,23.8,Headphones,2022,Q3,Jul,Sat,1,Germany,Bank Transfer,Apparel,DHL,Amsterdam,24.94371351
60.77,0.31,14.06,Headphones,2022,Q4,Dec,Fri,8,Germany,Credit Card,Electronics,UPS,Rome,24.94371351
75.84,0.18,10.01,Headphones,2022,Q4,Dec,Thu,8,France,Bank Transfer,Apparel,UPS,London,24.94371351
32.41,0.12,20.39,Headphones,2020,Q1,Feb,Fri,18,United States,Bank Transfer,Accessories,FedEx,Berlin,24.94371351
71.56,0.46,12.16,Headphones,2020,Q2,Apr,Sun,9,Netherlands,Bank Transfer,Accessories,UPS,Rome,24.94371351
96.78,0.21,17.97,Headphones,2020,Q2,May,Fri,12,United States,paypall,Electronics,UPS,London,24.94371351
55.17,0.44,28.79,Headphones,2020,Q3,Jul,Sun,16,Norway,paypall,Accessories,UPS,Berlin,24.94371351
75.07,0.46,23.84,Headphones,2020,Q4,Dec,Sun,2,United States,Bank Transfer,Apparel,UPS,Rome,24.94371351
56.11,0.37,23.77,Headphones,2020,Q4,Nov,Sun,18,United Kingdom,Bank Transfer,Electronics,DHL,Amsterdam,24.94371351
71.46,0.05,5.99,Headphones,2021,Q1,Feb,Fri,17,Australia,Bank Transfer,Electronics,UPS,Rome,24.94371351
76.24,0.22,11.58,Headphones,2021,Q2,May,Tue,6,Italy,Bank Transfer,Apparel,UPS,Amsterdam,24.94371351
89.62,0.2,23.53,Headphones,2021,Q3,Jul,Sat,22,Sweden,Bank Transfer,Stationery,DHL,Berlin,24.94371351
99.7,0.15,15.32,Headphones,2022,Q1,Jan,Fri,22,France,paypall,Apparel,Royal Mail,Paris,24.94371351
47.46,0.15,12.05,Headphones,2022,Q2,Jun,Sun,4,United States,Bank Transfer,Accessories,UPS,Rome,24.94371351
44.36,0.35,25.08,Headphones,2022,Q3,Aug,Fri,10,Spain,Credit Card,Furniture,Royal Mail,Berlin,24.94371351
47.22,0.38,8.73,Headphones,2022,Q3,Aug,Mon,19,Sweden,Credit Card,Furniture,Royal Mail,Paris,24.94371351
72.15,0.43,23.23,Headphones,2022,Q3,Jul,Thu,16,Australia,paypall,Furniture,DHL,Rome,24.94371351
17.9,0.16,18.05,Headphones,2022,Q3,Sep,Mon,13,France,Credit Card,Apparel,DHL,London,24.94371351
91.65,0.08,27.46,Headphones,2022,Q4,Oct,Fri,2,Norway,Credit Card,Electronics,DHL,London,24.94371351
46.36,0.47,9.37,Headphones,2022,Q4,Oct,Sat,3,Norway,Bank Transfer,Stationery,FedEx,Amsterdam,24.94371351
58.23,0.17,19.44,Headphones,2020,Q2,May,Thu,0,Norway,Credit Card,Stationery,FedEx,London,24.94371351
49.78,0.49,24.92,Headphones,2020,Q3,Aug,Sun,13,Sweden,Bank Transfer,Apparel,UPS,,25.43718287
62.71,0.33,29.03,Headphones,2020,Q3,Jul,Fri,10,France,Bank Transfer,Furniture,Royal Mail,London,24.94371351
27.06,0.09,21.35,Headphones,2020,Q3,Sep,Thu,1,Norway,paypall,Furniture,FedEx,London,24.94371351
84.96,0.22,9.83,Headphones,2021,Q2,May,Sun,23,United States,paypall,Accessories,FedEx,Paris,24.94371351
50.88,0.13,21.48,Headphones,2021,Q4,Oct,Thu,12,Norway,Credit Card,Apparel,DHL,Amsterdam,24.94371351
37.76,0.01,12.09,Headphones,2020,Q2,Jun,Sat,3,Belgium,Bank Transfer,Furniture,DHL,Paris,24.94371351
40.6,0.19,19.94,Headphones,2020,Q4,Nov,Thu,3,Australia,paypall,Apparel,Royal Mail,Paris,24.94371351
27.48,0.28,24.5,Headphones,2020,Q4,Oct,Sun,16,Germany,paypall,Electronics,FedEx,Berlin,24.94371351
79.39,0.27,10.96,Headphones,2021,Q1,Mar,Wed,7,Sweden,paypall,Accessories,FedEx,Rome,24.94371351
40.84,0.17,26.23,Headphones,2022,Q1,Feb,Sun,23,Portugal,paypall,Furniture,Royal Mail,Berlin,24.94371351
83.67,0.21,9.81,Headphones,2022,Q1,Mar,Mon,11,France,Bank Transfer,Accessories,DHL,Amsterdam,24.94371351
32.05,0.3,20.62,Headphones,2022,Q2,Jun,Fri,0,United Kingdom,paypall,Stationery,UPS,Paris,24.94371351
39.7,0.46,28.38,Headphones,2022,Q2,Jun,Tue,20,United Kingdom,Bank Transfer,Electronics,Royal Mail,Berlin,24.94371351
3.29,0.31,5.85,Headphones,2022,Q3,Jul,Wed,14,Spain,Bank Transfer,Furniture,UPS,Amsterdam,24.94371351
4.65,0.4,14.59,Headphones,2020,Q1,Jan,Fri,19,France,Credit Card,Electronics,FedEx,Berlin,24.94371351
32.7,0.15,18.17,Headphones,2020,Q4,Dec,Wed,16,Norway,paypall,Furniture,Royal Mail,London,24.94371351
89.23,0.1,18.72,Headphones,2021,Q3,Jul,Mon,3,United Kingdom,paypall,Apparel,FedEx,Rome,24.94371351
92.13,0.43,5.35,Headphones,2021,Q4,Dec,Fri,10,France,paypall,Furniture,Royal Mail,Rome,24.94371351
34.24,0.22,17.64,Headphones,2021,Q4,Oct,Thu,21,United States,Bank Transfer,Furniture,DHL,Paris,24.94371351
28.47,0.12,7.55,Headphones,2022,Q1,Jan,Wed,4,Portugal,Bank Transfer,Stationery,UPS,Paris,24.94371351
55.56,0.44,13.79,Headphones,2022,Q1,Mar,Sat,11,United States,Credit Card,Furniture,Royal Mail,Paris,24.94371351
81.03,0.19,20.6,Headphones,2022,Q4,Oct,Thu,10,Italy,Credit Card,Accessories,DHL,Rome,24.94371351
-3.37,1.789655272,,Notebook,2020,Q1,Mar,Tue,16,Italy,paypall,Electronics,DHL,,-25.20728548
-46.18,0.33,,Notebook,2022,Q3,Aug,Thu,2,Germany,Bank Transfer,Furniture,Royal Mail,,-25.20728548
55.19,0.13,,Notebook,2022,Q4,Nov,Sat,16,Spain,paypall,Apparel,Royal Mail,,-25.20728548
-68.95,1.54369778,,Notebook,2021,Q2,Apr,Thu,3,Belgium,paypall,Electronics,Royal Mail,,-25.20728548
90.19,0.17,,Notebook,2022,Q2,Apr,Tue,22,Germany,Bank Transfer,Furniture,Royal Mail,,-25.20728548
49.24,0.46,,Notebook,2022,Q2,May,Sat,20,Sweden,Bank Transfer,Electronics,FedEx,,-25.20728548
-93,1.855512822,,Notebook,2020,Q2,Jun,Mon,16,United States,paypall,Apparel,UPS,,-25.20728548
-6.04,1.234689415,,Notebook,2021,Q1,Mar,Mon,16,France,Credit Card,Stationery,FedEx,,-25.20728548
-92.44,1.308653981,,Notebook,2021,Q4,Dec,Fri,11,Australia,paypall,Furniture,FedEx,,-25.20728548
-85.11,0.29,,Notebook,2022,Q3,Jul,Sun,7,Sweden,Credit Card,Furniture,FedEx,,-25.20728548
-25.55,1.992677315,,Notebook,2020,Q1,Jan,Wed,4,Belgium,Credit Card,Accessories,DHL,,-25.20728548
78.78,0.47,,Notebook,2022,Q2,Apr,Tue,17,Portugal,Bank Transfer,Electronics,FedEx,,-25.20728548
-3.43,1.510421377,,Notebook,2022,Q2,Apr,Thu,21,Netherlands,paypall,Stationery,FedEx,,-25.20728548
78.09,0.32,17.98,Notebook,2020,Q2,Apr,Fri,11,United Kingdom,Bank Transfer,Furniture,DHL,Rome,24.94371351
5.49,0.01,25.44,Notebook,2020,Q2,Jun,Mon,20,Sweden,paypall,Stationery,UPS,Rome,24.94371351
67.49,0.07,29.54,Notebook,2020,Q3,Aug,Mon,19,Germany,Bank Transfer,Accessories,UPS,London,24.94371351
48.36,0.41,5.91,Notebook,2021,Q1,Feb,Thu,0,Netherlands,Bank Transfer,Stationery,FedEx,Rome,24.94371351
63.01,0.3,13,Notebook,2021,Q1,Mar,Sun,11,Germany,Credit Card,Electronics,FedEx,London,24.94371351
69.16,0.16,6.52,Notebook,2021,Q3,Aug,Sat,23,Spain,Bank Transfer,Apparel,FedEx,Amsterdam,24.94371351
21.33,0.05,11.27,Notebook,2021,Q3,Jul,Sat,3,Australia,Credit Card,Furniture,Royal Mail,Berlin,24.94371351
42.12,0.04,7.66,Notebook,2022,Q1,Feb,Mon,3,Australia,Bank Transfer,Furniture,UPS,Berlin,24.94371351
44.56,0.36,21.19,Notebook,2022,Q2,Jun,Mon,0,Belgium,Credit Card,Furniture,Royal Mail,Berlin,24.94371351
10.13,0.2,8.16,Notebook,2022,Q2,May,Mon,18,Belgium,paypall,Stationery,Royal Mail,Rome,24.94371351
65.77,0.32,19.84,Notebook,2022,Q3,Aug,Wed,10,Sweden,Bank Transfer,Accessories,FedEx,,25.43718287
16.45,0.35,28.28,Notebook,2022,Q4,Oct,Sun,16,Germany,Credit Card,Apparel,UPS,Berlin,24.94371351
14.77,0.33,23.74,Notebook,2022,Q4,Oct,Wed,7,Belgium,paypall,Furniture,DHL,Paris,24.94371351
6.87,0.12,22.51,Notebook,2020,Q1,Feb,Wed,1,United States,Credit Card,Stationery,Royal Mail,Paris,24.94371351
64.79,0.03,21.61,Notebook,2020,Q1,Jan,Fri,2,Netherlands,Bank Transfer,Electronics,FedEx,Rome,24.94371351
83.65,0.02,13.49,Notebook,2020,Q2,Apr,Sun,4,Germany,Bank Transfer,Electronics,UPS,Rome,24.94371351
54.9,0.06,14.14,Notebook,2020,Q2,Apr,Tue,0,Norway,Bank Transfer,Furniture,FedEx,Berlin,24.94371351
71.96,0.48,28.81,Notebook,2020,Q4,Nov,Tue,3,Norway,paypall,Furniture,FedEx,Paris,24.94371351
53.44,0.23,11.41,Notebook,2021,Q1,Mar,Mon,3,United States,paypall,Furniture,UPS,Amsterdam,24.94371351
88.02,0.24,6.73,Notebook,2021,Q3,Aug,Tue,1,Australia,Credit Card,Stationery,Royal Mail,Paris,24.94371351
28.12,0.15,5.81,Notebook,2022,Q1,Jan,Sat,22,Australia,paypall,Apparel,Royal Mail,Berlin,24.94371351
17.71,0.4,8.57,Notebook,2020,Q3,Sep,Tue,23,Italy,Credit Card,Apparel,UPS,Paris,24.94371351
42.67,0.3,13.99,Notebook,2020,Q4,Dec,Tue,1,France,Credit Card,Furniture,UPS,Amsterdam,24.94371351
69.81,0.34,26.68,Notebook,2020,Q4,Nov,Wed,11,France,paypall,Accessories,UPS,Berlin,24.94371351
44.84,0.21,13.6,Notebook,2021,Q2,May,Wed,9,Belgium,Bank Transfer,Furniture,DHL,Paris,24.94371351
48.12,0.34,18.58,Notebook,2022,Q2,Apr,Thu,0,Norway,Bank Transfer,Accessories,DHL,Rome,24.94371351
60.03,0.27,8.58,Notebook,2022,Q2,Jun,Fri,8,Spain,paypall,Apparel,UPS,Amsterdam,24.94371351
37.99,0.34,28.55,Notebook,2020,Q3,Aug,Fri,9,Portugal,Bank Transfer,Furniture,FedEx,London,24.94371351
81.53,0.17,17.97,Notebook,2020,Q3,Sep,Sat,15,France,paypall,Stationery,FedEx,Rome,24.94371351
43.35,0.42,6.88,Notebook,2020,Q4,Dec,Sat,0,Norway,Bank Transfer,Furniture,DHL,Rome,24.94371351
89.75,0.16,29.11,Notebook,2020,Q4,Nov,Sun,11,Portugal,Bank Transfer,Accessories,DHL,Amsterdam,24.94371351
23.58,0.15,6.87,Notebook,2021,Q1,Mar,Fri,0,Netherlands,Bank Transfer,Electronics,FedEx,Berlin,24.94371351
54.55,0.28,17.44,Notebook,2021,Q4,Dec,Tue,9,Norway,paypall,Accessories,Royal Mail,Berlin,24.94371351
74.07,0.07,14.31,Notebook,2022,Q1,Feb,Mon,10,Belgium,Credit Card,Apparel,Royal Mail,Rome,24.94371351
33.78,0.22,29.75,Notebook,2022,Q1,Feb,Wed,15,United Kingdom,Bank Transfer,Furniture,FedEx,London,24.94371351
78.7,0.1,19.91,Notebook,2022,Q1,Jan,Fri,13,Sweden,paypall,Apparel,FedEx,London,24.94371351
79.17,0.42,10.15,Notebook,2020,Q1,Feb,Thu,20,Spain,paypall,Electronics,Royal Mail,Rome,24.94371351
70.85,0.07,18.53,Notebook,2020,Q1,Mar,Thu,6,Italy,paypall,Accessories,FedEx,London,24.94371351
16.98,0.25,26.72,Notebook,2020,Q2,Apr,Fri,17,Australia,paypall,Apparel,UPS,Paris,24.94371351
19.85,0.18,10.92,Notebook,2020,Q2,May,Mon,12,Sweden,Credit Card,Apparel,FedEx,Rome,24.94371351
45.57,0.12,10.86,Notebook,2020,Q3,Aug,Wed,0,Italy,paypall,Furniture,UPS,Paris,24.94371351
58.51,0.05,29.61,Notebook,2020,Q4,Oct,Fri,15,France,paypall,Electronics,UPS,Rome,24.94371351
34.55,0.18,15.87,Notebook,2021,Q3,Aug,Sat,15,United States,Bank Transfer,Stationery,DHL,Berlin,24.94371351
58.84,0.31,16.81,Notebook,2022,Q1,Feb,Thu,14,United States,Bank Transfer,Stationery,FedEx,Amsterdam,24.94371351
7.17,0.18,15.19,Notebook,2022,Q1,Jan,Wed,7,Italy,paypall,Electronics,FedEx,London,24.94371351
1.03,0.02,18.83,Notebook,2022,Q3,Jul,Sun,0,Sweden,paypall,Electronics,Royal Mail,Amsterdam,24.94371351
63.52,0.22,6.09,Notebook,2020,Q4,Dec,Sun,10,France,Credit Card,Accessories,Royal Mail,London,24.94371351
59.41,0.41,21.33,Notebook,2021,Q1,Jan,Fri,17,France,Bank Transfer,Electronics,UPS,London,24.94371351
47.99,0.06,7.62,Notebook,2021,Q2,Apr,Sat,23,Portugal,paypall,Electronics,DHL,Amsterdam,24.94371351
94.98,0.02,19.27,Notebook,2021,Q2,May,Thu,13,United Kingdom,paypall,Accessories,FedEx,Amsterdam,24.94371351
25.45,0.44,7.02,Notebook,2022,Q1,Feb,Mon,5,Spain,Bank Transfer,Furniture,DHL,Amsterdam,24.94371351
46.98,0.15,21.27,Notebook,2022,Q1,Mar,Mon,18,Portugal,Bank Transfer,Furniture,FedEx,Berlin,24.94371351
1.1,0.4,14.14,Notebook,2022,Q4,Nov,Sun,13,Belgium,Credit Card,Furniture,DHL,London,24.94371351
92.27,0.31,18.59,Notebook,2020,Q3,Sep,Sat,15,Germany,Credit Card,Stationery,UPS,Rome,24.94371351
52.94,0.08,12.04,Notebook,2021,Q1,Jan,Fri,6,United States,Bank Transfer,Accessories,FedEx,Paris,24.94371351
95.27,0.33,28.59,Notebook,2021,Q1,Mar,Sun,11,Australia,Credit Card,Accessories,Royal Mail,Berlin,24.94371351
31.14,0.2,21.58,Notebook,2021,Q1,Mar,Thu,8,France,paypall,Stationery,DHL,Rome,24.94371351
