Date,Year,Quarter,Month,Day,ProductName,Category,Quantity,Price,Discount,UnitsReturned,Location,Platform
2021/5/31,2021,Q2,May,31,Green Tea Extract,Fat Burner,139,20.99,0.11,2,UK,iHerb
2021/5/31,2021,Q2,May,31,Iron Supplement,Mineral,161,49.61,0.21,2,Canada,iHerb
2021/5/31,2021,Q2,May,31,Electrolyte Powder,Hydration,140,25.74,0.03,1,USA,Amazon
2021/6/7,2021,Q2,June,7,Whey Protein,Protein,139,55.42,0.03,2,UK,iHerb
2021/6/7,2021,Q2,June,7,Vitamin C,Vitamin,157,56.13,0.14,1,UK,Walmart
2021/6/7,2021,Q2,June,7,Fish Oil,Omega,160,44.68,0.01,3,UK,iHerb
2021/6/7,2021,Q2,June,7,Multivitamin,Vitamin,148,21.06,0.17,2,UK,Walmart
2021/6/7,2021,Q2,June,7,Pre-Workout,Performance,149,32.82,0.22,1,Canada,Amazon
2021/6/7,2021,Q2,June,7,BCAA,Amino Acid,164,30.53,0.06,1,UK,Walmart
2021/6/7,2021,Q2,June,7,Creatine,Performance,163,36.22,0.2,1,USA,iHerb
2021/6/7,2021,Q2,June,7,Zinc,Mineral,155,15.46,0.2,0,UK,Amazon
2021/6/7,2021,Q2,June,7,Collagen Peptides,Protein,141,27.32,0.24,4,UK,Walmart
2021/6/7,2021,Q2,June,7,Magnesium,Mineral,141,45.25,0.11,0,UK,Walmart
2021/6/7,2021,Q2,June,7,Ashwagandha,Herbal,158,53.51,0.03,0,USA,iHerb
2021/6/7,2021,Q2,June,7,Melatonin,Sleep Aid,157,29.88,0.08,1,Canada,iHerb
2021/6/7,2021,Q2,June,7,Biotin,Vitamin,149,41.59,0.06,4,Canada,Walmart
2021/6/7,2021,Q2,June,7,Green Tea Extract,Fat Burner,144,38.53,0.11,1,UK,Walmart
2021/6/7,2021,Q2,June,7,Iron Supplement,Mineral,159,51.66,0.06,2,UK,iHerb
2021/6/7,2021,Q2,June,7,Electrolyte Powder,Hydration,153,34.3,0.08,0,UK,iHerb
2021/6/14,2021,Q2,June,14,Whey Protein,Protein,139,44.15,0.17,4,USA,Amazon
2021/6/14,2021,Q2,June,14,Vitamin C,Vitamin,159,54.21,0.22,1,Canada,iHerb
2021/6/14,2021,Q2,June,14,Fish Oil,Omega,151,14.15,0.05,1,Canada,iHerb
2021/6/14,2021,Q2,June,14,Multivitamin,Vitamin,153,59.41,0.1,0,USA,Amazon
2021/6/14,2021,Q2,June,14,Pre-Workout,Performance,162,19.93,0.12,2,UK,Walmart
2021/6/14,2021,Q2,June,14,BCAA,Amino Acid,160,25.26,0.24,2,UK,Walmart
2021/6/14,2021,Q2,June,14,Creatine,Performance,147,46.56,0.06,0,Canada,iHerb
2021/6/14,2021,Q2,June,14,Zinc,Mineral,151,41.45,0.03,2,USA,iHerb
2021/6/14,2021,Q2,June,14,Collagen Peptides,Protein,142,16.35,0.23,3,USA,Walmart
2021/6/14,2021,Q2,June,14,Magnesium,Mineral,140,40.43,0.24,1,UK,Walmart
2021/6/14,2021,Q2,June,14,Ashwagandha,Herbal,157,29.81,0.24,2,Canada,Walmart
2021/6/14,2021,Q2,June,14,Melatonin,Sleep Aid,142,45.18,0.16,1,UK,Walmart
2021/6/14,2021,Q2,June,14,Biotin,Vitamin,178,25.19,0.23,1,USA,iHerb
2021/6/14,2021,Q2,June,14,Green Tea Extract,Fat Burner,141,51.19,0.03,3,UK,Amazon
2021/6/14,2021,Q2,June,14,Iron Supplement,Mineral,161,45.6,0.1,1,Canada,iHerb
2021/6/14,2021,Q2,June,14,Electrolyte Powder,Hydration,134,34.05,0.09,1,USA,Amazon
2021/6/21,2021,Q2,June,21,Whey Protein,Protein,123,31.81,0.05,2,Canada,Walmart
2021/6/21,2021,Q2,June,21,Vitamin C,Vitamin,162,24.92,0.16,1,UK,Walmart
2021/6/21,2021,Q2,June,21,Fish Oil,Omega,140,12.02,0.02,0,Canada,Amazon
2021/6/21,2021,Q2,June,21,Multivitamin,Vitamin,136,59.79,0.07,0,USA,Walmart
2021/6/21,2021,Q2,June,21,Pre-Workout,Performance,151,53.67,0.1,1,UK,Amazon
2021/6/21,2021,Q2,June,21,BCAA,Amino Acid,139,25.83,0.17,1,UK,Walmart
2021/6/21,2021,Q2,June,21,Creatine,Performance,153,19.56,0.1,4,USA,iHerb
2021/6/21,2021,Q2,June,21,Zinc,Mineral,146,22.75,0.03,0,Canada,Amazon
2021/6/21,2021,Q2,June,21,Collagen Peptides,Protein,143,18.7,0.19,0,Canada,Amazon
2021/6/21,2021,Q2,June,21,Magnesium,Mineral,152,35.33,0.14,1,Canada,Walmart
2021/6/21,2021,Q2,June,21,Ashwagandha,Herbal,142,53.56,0.05,0,UK,Amazon
2021/6/21,2021,Q2,June,21,Melatonin,Sleep Aid,168,37.57,0.09,0,USA,iHerb
2021/6/21,2021,Q2,June,21,Biotin,Vitamin,153,20.15,0.11,2,USA,Amazon
2021/6/21,2021,Q2,June,21,Green Tea Extract,Fat Burner,153,37.4,0.18,2,UK,iHerb
2021/6/21,2021,Q2,June,21,Iron Supplement,Mineral,155,45.51,0.17,0,UK,Walmart
2021/6/21,2021,Q2,June,21,Electrolyte Powder,Hydration,147,43.47,0.05,2,USA,iHerb
2021/6/28,2021,Q2,June,28,Whey Protein,Protein,170,56.07,0.24,0,UK,Walmart
2021/6/28,2021,Q2,June,28,Vitamin C,Vitamin,154,52.99,0.06,5,UK,Amazon
2021/6/28,2021,Q2,June,28,Fish Oil,Omega,154,14.28,0.05,2,USA,Walmart
2021/6/28,2021,Q2,June,28,Multivitamin,Vitamin,145,44.8,0.09,0,UK,Walmart
2021/6/28,2021,Q2,June,28,Pre-Workout,Performance,127,36.03,0.19,1,USA,Amazon
2021/6/28,2021,Q2,June,28,BCAA,Amino Acid,147,11.32,0.08,4,UK,iHerb
2021/6/28,2021,Q2,June,28,Creatine,Performance,166,39.39,0.21,1,USA,Walmart
2021/6/28,2021,Q2,June,28,Zinc,Mineral,150,44.66,0.02,0,Canada,iHerb
2021/6/28,2021,Q2,June,28,Collagen Peptides,Protein,160,40.88,0.16,0,USA,Walmart
2021/6/28,2021,Q2,June,28,Magnesium,Mineral,163,22.95,0.18,1,Canada,iHerb
2021/6/28,2021,Q2,June,28,Ashwagandha,Herbal,119,18.93,0.08,1,USA,Walmart
2021/6/28,2021,Q2,June,28,Melatonin,Sleep Aid,150,23.53,0.01,2,USA,Walmart
2021/6/28,2021,Q2,June,28,Biotin,Vitamin,146,53.35,0.19,3,USA,Amazon
2021/6/28,2021,Q2,June,28,Green Tea Extract,Fat Burner,150,44.81,0.05,1,Canada,iHerb
2021/6/28,2021,Q2,June,28,Iron Supplement,Mineral,134,53.21,0.12,2,Canada,iHerb
2021/6/28,2021,Q2,June,28,Electrolyte Powder,Hydration,154,31.59,0.2,1,Canada,Walmart
2021/7/5,2021,Q3,July,5,Whey Protein,Protein,175,33.13,0.2,3,UK,iHerb
2021/7/5,2021,Q3,July,5,Vitamin C,Vitamin,152,33.39,0.24,2,Canada,Walmart
2021/7/5,2021,Q3,July,5,Fish Oil,Omega,162,33.39,0.16,3,UK,Amazon
2021/7/5,2021,Q3,July,5,Multivitamin,Vitamin,152,25.86,0.07,1,USA,Amazon
2021/7/5,2021,Q3,July,5,Pre-Workout,Performance,123,50.63,0.03,0,UK,Amazon
2021/7/5,2021,Q3,July,5,BCAA,Amino Acid,148,48.18,0.11,2,USA,Amazon
2021/7/5,2021,Q3,July,5,Creatine,Performance,154,17.82,0.11,1,Canada,iHerb
2021/7/5,2021,Q3,July,5,Zinc,Mineral,159,29.41,0.04,1,UK,iHerb
2021/7/5,2021,Q3,July,5,Collagen Peptides,Protein,153,35.75,0.04,2,Canada,Amazon
2021/7/5,2021,Q3,July,5,Magnesium,Mineral,165,34.58,0.24,1,USA,Amazon
2021/7/5,2021,Q3,July,5,Ashwagandha,Herbal,153,40.3,0.02,4,Canada,Walmart
2021/7/5,2021,Q3,July,5,Melatonin,Sleep Aid,158,45.21,0.15,1,USA,Walmart
2021/7/5,2021,Q3,July,5,Biotin,Vitamin,150,39.17,0.13,1,Canada,Amazon
2021/7/5,2021,Q3,July,5,Green Tea Extract,Fat Burner,139,22.08,0.13,1,USA,Walmart
2021/7/5,2021,Q3,July,5,Iron Supplement,Mineral,148,27.51,0.11,0,Canada,Amazon
2021/7/5,2021,Q3,July,5,Electrolyte Powder,Hydration,152,17.49,0.14,1,USA,iHerb
2021/7/12,2021,Q3,July,12,Whey Protein,Protein,140,16.52,0.08,0,Canada,iHerb
2021/7/12,2021,Q3,July,12,Vitamin C,Vitamin,134,39.39,0.02,3,UK,Walmart
2021/7/12,2021,Q3,July,12,Fish Oil,Omega,182,32.5,0.01,2,Canada,Amazon
2021/7/12,2021,Q3,July,12,Multivitamin,Vitamin,147,20.34,0.16,1,Canada,Walmart
2021/7/12,2021,Q3,July,12,Pre-Workout,Performance,137,38.25,0.21,0,USA,iHerb
2021/7/12,2021,Q3,July,12,BCAA,Amino Acid,161,15.75,0.17,1,USA,Amazon
2021/7/12,2021,Q3,July,12,Creatine,Performance,176,42.14,0.1,4,UK,Walmart
2021/7/12,2021,Q3,July,12,Zinc,Mineral,144,55.07,0.07,2,USA,iHerb
2021/7/12,2021,Q3,July,12,Collagen Peptides,Protein,148,24.75,0,0,UK,Walmart
2021/7/12,2021,Q3,July,12,Magnesium,Mineral,142,18.56,0.22,2,Canada,iHerb
2021/7/12,2021,Q3,July,12,Ashwagandha,Herbal,130,42.68,0.24,0,Canada,Walmart
2021/7/12,2021,Q3,July,12,Melatonin,Sleep Aid,173,48.29,0.02,2,UK,Walmart
2021/7/12,2021,Q3,July,12,Biotin,Vitamin,140,50.52,0.03,1,USA,iHerb
2021/7/12,2021,Q3,July,12,Green Tea Extract,Fat Burner,174,58.9,0.25,2,Canada,Walmart
2021/7/12,2021,Q3,July,12,Iron Supplement,Mineral,137,31.22,0.08,1,Canada,iHerb
2021/7/12,2021,Q3,July,12,Electrolyte Powder,Hydration,190,46.67,0,2,UK,Walmart
2021/7/19,2021,Q3,July,19,Whey Protein,Protein,170,19.28,0.16,2,UK,Walmart
2021/7/19,2021,Q3,July,19,Vitamin C,Vitamin,157,22.61,0.24,3,UK,iHerb
2021/7/19,2021,Q3,July,19,Fish Oil,Omega,148,32.62,0.11,0,Canada,Amazon
2021/7/19,2021,Q3,July,19,Multivitamin,Vitamin,147,11.13,0.11,2,USA,Walmart
2021/7/19,2021,Q3,July,19,Pre-Workout,Performance,157,55.48,0,2,USA,iHerb
2021/7/19,2021,Q3,July,19,BCAA,Amino Acid,161,26.19,0.03,3,UK,Walmart
2021/7/19,2021,Q3,July,19,Creatine,Performance,149,39.29,0.17,2,UK,Amazon
2021/7/19,2021,Q3,July,19,Zinc,Mineral,156,35.68,0.2,1,Canada,Walmart
2021/7/19,2021,Q3,July,19,Collagen Peptides,Protein,146,55.73,0.02,2,USA,iHerb
2021/7/19,2021,Q3,July,19,Magnesium,Mineral,147,43.98,0.02,2,USA,Walmart
2021/7/19,2021,Q3,July,19,Ashwagandha,Herbal,160,18.53,0.22,2,Canada,Amazon
2021/7/19,2021,Q3,July,19,Melatonin,Sleep Aid,167,37.1,0.23,3,Canada,iHerb
2021/7/19,2021,Q3,July,19,Biotin,Vitamin,148,29.66,0.1,1,UK,iHerb
2021/7/19,2021,Q3,July,19,Green Tea Extract,Fat Burner,141,13.49,0.17,0,USA,Walmart
2021/7/19,2021,Q3,July,19,Iron Supplement,Mineral,144,23.5,0.19,3,USA,iHerb
2021/7/19,2021,Q3,July,19,Electrolyte Powder,Hydration,139,33.52,0.22,2,USA,iHerb
2021/7/26,2021,Q3,July,26,Whey Protein,Protein,150,52.37,0,1,UK,Amazon
2021/7/26,2021,Q3,July,26,Vitamin C,Vitamin,169,37.14,0.13,1,Canada,iHerb
2021/7/26,2021,Q3,July,26,Fish Oil,Omega,151,30.92,0.18,3,Canada,Amazon
2021/7/26,2021,Q3,July,26,Multivitamin,Vitamin,136,30.4,0.17,0,USA,iHerb
2021/7/26,2021,Q3,July,26,Pre-Workout,Performance,155,30.91,0.23,5,UK,Amazon
2021/7/26,2021,Q3,July,26,BCAA,Amino Acid,132,57.52,0.24,0,USA,Walmart
2021/7/26,2021,Q3,July,26,Creatine,Performance,150,11.02,0.15,1,USA,iHerb
2021/7/26,2021,Q3,July,26,Zinc,Mineral,165,44.34,0.17,1,UK,Walmart
2021/7/26,2021,Q3,July,26,Collagen Peptides,Protein,142,50.02,0.11,2,Canada,iHerb
2021/7/26,2021,Q3,July,26,Magnesium,Mineral,154,31.25,0.07,1,Canada,Amazon
2021/7/26,2021,Q3,July,26,Ashwagandha,Herbal,151,32.01,0.02,2,UK,Walmart
2021/7/26,2021,Q3,July,26,Melatonin,Sleep Aid,139,30.64,0.06,1,UK,Walmart
2021/7/26,2021,Q3,July,26,Biotin,Vitamin,145,36.86,0.05,0,UK,Walmart
2021/7/26,2021,Q3,July,26,Green Tea Extract,Fat Burner,167,30.6,0.01,1,UK,Amazon
2021/7/26,2021,Q3,July,26,Iron Supplement,Mineral,152,45.35,0.04,1,Canada,iHerb
2021/7/26,2021,Q3,July,26,Electrolyte Powder,Hydration,134,20.71,0.02,1,UK,iHerb
2021/8/2,2021,Q3,August,2,Whey Protein,Protein,135,36.69,0.04,0,Canada,iHerb
2021/8/2,2021,Q3,August,2,Vitamin C,Vitamin,162,40.31,0.08,2,USA,Amazon
2021/8/2,2021,Q3,August,2,Fish Oil,Omega,143,21.15,0.05,1,USA,iHerb
2021/8/2,2021,Q3,August,2,Multivitamin,Vitamin,156,10.6,0.13,2,USA,Amazon
2021/8/2,2021,Q3,August,2,Pre-Workout,Performance,149,56.4,0.21,1,UK,iHerb
2021/8/2,2021,Q3,August,2,BCAA,Amino Acid,140,35.22,0.19,1,UK,iHerb
2021/8/2,2021,Q3,August,2,Creatine,Performance,127,50.3,0.07,2,Canada,Amazon
2021/8/2,2021,Q3,August,2,Zinc,Mineral,147,52.26,0.13,2,UK,iHerb
2021/8/2,2021,Q3,August,2,Collagen Peptides,Protein,167,25.66,0.19,1,Canada,iHerb
2021/8/2,2021,Q3,August,2,Magnesium,Mineral,146,46.22,0.1,0,UK,iHerb
2021/8/2,2021,Q3,August,2,Ashwagandha,Herbal,145,18.8,0.19,1,USA,iHerb
2021/8/2,2021,Q3,August,2,Melatonin,Sleep Aid,148,59.1,0.1,0,USA,Walmart
2021/8/2,2021,Q3,August,2,Biotin,Vitamin,130,39.97,0.1,1,UK,Walmart
2021/8/2,2021,Q3,August,2,Green Tea Extract,Fat Burner,124,35.24,0.04,0,UK,iHerb
2021/8/2,2021,Q3,August,2,Iron Supplement,Mineral,133,40.49,0.05,0,UK,Amazon
2021/8/2,2021,Q3,August,2,Electrolyte Powder,Hydration,165,26.38,0.05,1,UK,Amazon
2021/8/9,2021,Q3,August,9,Whey Protein,Protein,151,18.22,0.2,2,UK,Walmart
2021/8/9,2021,Q3,August,9,Vitamin C,Vitamin,134,18.51,0.06,1,Canada,iHerb
2021/8/9,2021,Q3,August,9,Fish Oil,Omega,152,57.39,0.03,4,Canada,iHerb
2021/8/9,2021,Q3,August,9,Multivitamin,Vitamin,140,26.95,0.04,3,UK,iHerb
2021/8/9,2021,Q3,August,9,Pre-Workout,Performance,143,38.32,0.12,1,Canada,Walmart
2021/8/9,2021,Q3,August,9,BCAA,Amino Acid,159,43.41,0.22,0,USA,iHerb
2021/8/9,2021,Q3,August,9,Creatine,Performance,135,31.86,0.1,0,Canada,Walmart
2021/8/9,2021,Q3,August,9,Zinc,Mineral,150,33.83,0.19,1,USA,Walmart
2021/8/9,2021,Q3,August,9,Collagen Peptides,Protein,157,30.74,0.19,0,Canada,Walmart
2021/8/9,2021,Q3,August,9,Magnesium,Mineral,133,30.1,0.21,1,USA,iHerb
2021/8/9,2021,Q3,August,9,Ashwagandha,Herbal,156,39.31,0.09,2,Canada,Amazon
2021/8/9,2021,Q3,August,9,Melatonin,Sleep Aid,144,59.64,0.03,0,UK,Walmart
2021/8/9,2021,Q3,August,9,Biotin,Vitamin,167,42.51,0.08,1,USA,iHerb
2021/8/9,2021,Q3,August,9,Green Tea Extract,Fat Burner,141,30.54,0.18,1,UK,iHerb
2021/8/9,2021,Q3,August,9,Iron Supplement,Mineral,176,35.15,0.15,4,Canada,iHerb
2021/8/9,2021,Q3,August,9,Electrolyte Powder,Hydration,122,52.68,0.06,3,Canada,Amazon
2021/8/16,2021,Q3,August,16,Whey Protein,Protein,173,31.95,0.01,4,UK,Walmart
2021/8/16,2021,Q3,August,16,Vitamin C,Vitamin,149,44.49,0.12,0,Canada,iHerb
2021/8/16,2021,Q3,August,16,Fish Oil,Omega,139,38.71,0.16,1,Canada,iHerb
2021/8/16,2021,Q3,August,16,Multivitamin,Vitamin,154,44.76,0.1,2,Canada,Walmart
2021/8/16,2021,Q3,August,16,Pre-Workout,Performance,155,55.85,0.03,2,USA,iHerb
2021/8/16,2021,Q3,August,16,BCAA,Amino Acid,133,26.65,0.09,0,Canada,iHerb
2021/8/16,2021,Q3,August,16,Creatine,Performance,153,11.71,0.08,3,UK,Walmart
2021/8/16,2021,Q3,August,16,Zinc,Mineral,157,44.91,0.08,0,UK,Amazon
2021/8/16,2021,Q3,August,16,Collagen Peptides,Protein,141,59.02,0.12,0,UK,Walmart
2021/8/16,2021,Q3,August,16,Magnesium,Mineral,135,38.93,0.02,3,UK,Amazon
2021/8/16,2021,Q3,August,16,Ashwagandha,Herbal,145,49.03,0.19,2,USA,iHerb
2021/8/16,2021,Q3,August,16,Melatonin,Sleep Aid,154,41.44,0.14,5,USA,Walmart
2021/8/16,2021,Q3,August,16,Biotin,Vitamin,159,53.62,0.05,0,USA,iHerb
2021/8/16,2021,Q3,August,16,Green Tea Extract,Fat Burner,149,51.46,0.11,2,Canada,Amazon
2021/8/16,2021,Q3,August,16,Iron Supplement,Mineral,151,40.76,0.21,0,USA,Walmart
2021/8/16,2021,Q3,August,16,Electrolyte Powder,Hydration,153,18.21,0.03,4,USA,Amazon
2021/8/23,2021,Q3,August,23,Whey Protein,Protein,146,18.57,0.17,2,UK,Walmart
2021/8/23,2021,Q3,August,23,Vitamin C,Vitamin,155,54.68,0.1,1,Canada,Amazon
2021/8/23,2021,Q3,August,23,Fish Oil,Omega,149,53.18,0.23,1,USA,Walmart
2021/8/23,2021,Q3,August,23,Multivitamin,Vitamin,165,56.54,0.06,2,USA,iHerb
2021/8/23,2021,Q3,August,23,Pre-Workout,Performance,142,10.27,0.14,1,UK,Amazon
2021/8/23,2021,Q3,August,23,BCAA,Amino Acid,143,52.57,0.15,3,USA,Walmart
2021/8/23,2021,Q3,August,23,Creatine,Performance,141,32.53,0,1,Canada,Walmart
2021/8/23,2021,Q3,August,23,Zinc,Mineral,156,46.81,0.14,0,USA,Walmart
2021/8/23,2021,Q3,August,23,Collagen Peptides,Protein,133,23.75,0.02,1,Canada,Amazon
2021/8/23,2021,Q3,August,23,Magnesium,Mineral,152,46.02,0.16,1,USA,iHerb
2021/8/23,2021,Q3,August,23,Ashwagandha,Herbal,160,41.87,0.14,0,Canada,Walmart
2021/8/23,2021,Q3,August,23,Melatonin,Sleep Aid,157,57.13,0.2,2,USA,Amazon
2021/8/23,2021,Q3,August,23,Biotin,Vitamin,141,27.02,0.12,1,UK,Amazon
2021/8/23,2021,Q3,August,23,Green Tea Extract,Fat Burner,150,58.89,0.03,3,Canada,iHerb
2021/8/23,2021,Q3,August,23,Iron Supplement,Mineral,170,46.25,0.11,2,USA,Amazon
2021/8/23,2021,Q3,August,23,Electrolyte Powder,Hydration,144,38.91,0.12,2,Canada,Amazon
2021/8/30,2021,Q3,August,30,Whey Protein,Protein,142,14.19,0.01,1,USA,Walmart
2021/8/30,2021,Q3,August,30,Vitamin C,Vitamin,128,50.65,0.01,2,UK,Amazon
2021/8/30,2021,Q3,August,30,Fish Oil,Omega,141,34.25,0.08,1,Canada,Walmart
2021/8/30,2021,Q3,August,30,Multivitamin,Vitamin,146,15.73,0.25,1,Canada,Amazon
2021/8/30,2021,Q3,August,30,Pre-Workout,Performance,144,28.19,0.21,1,USA,iHerb
2021/8/30,2021,Q3,August,30,BCAA,Amino Acid,158,52.31,0.18,1,UK,Walmart
2021/8/30,2021,Q3,August,30,Creatine,Performance,135,58.8,0.06,1,Canada,iHerb
2021/8/30,2021,Q3,August,30,Zinc,Mineral,152,35.84,0.2,1,USA,Walmart
2021/8/30,2021,Q3,August,30,Collagen Peptides,Protein,119,38.78,0.24,2,Canada,Walmart
2021/8/30,2021,Q3,August,30,Magnesium,Mineral,140,20.06,0.23,3,UK,Walmart
2021/8/30,2021,Q3,August,30,Ashwagandha,Herbal,160,35.22,0.12,1,Canada,iHerb
2021/8/30,2021,Q3,August,30,Melatonin,Sleep Aid,150,16.59,0.22,2,UK,iHerb
2021/8/30,2021,Q3,August,30,Biotin,Vitamin,147,28.5,0.19,2,UK,Walmart
2021/8/30,2021,Q3,August,30,Green Tea Extract,Fat Burner,160,20.23,0.08,1,UK,iHerb
2021/8/30,2021,Q3,August,30,Iron Supplement,Mineral,144,26.47,0.03,1,Canada,iHerb
2021/8/30,2021,Q3,August,30,Electrolyte Powder,Hydration,154,13.55,0.12,2,USA,Walmart
2021/9/6,2021,Q3,September,6,Whey Protein,Protein,150,24.45,0.02,4,Canada,iHerb
2021/9/6,2021,Q3,September,6,Vitamin C,Vitamin,146,49.6,0.08,2,USA,iHerb
2021/9/6,2021,Q3,September,6,Fish Oil,Omega,134,17.24,0.2,0,Canada,iHerb
2021/9/6,2021,Q3,September,6,Multivitamin,Vitamin,151,33.05,0.08,1,USA,Amazon
2021/9/6,2021,Q3,September,6,Pre-Workout,Performance,174,54.46,0.12,2,Canada,Amazon
2021/9/6,2021,Q3,September,6,BCAA,Amino Acid,168,58.09,0.1,2,USA,Amazon
2021/9/6,2021,Q3,September,6,Creatine,Performance,140,36.04,0.07,2,UK,Amazon
2021/9/6,2021,Q3,September,6,Zinc,Mineral,152,26.15,0.12,2,Canada,iHerb
2021/9/6,2021,Q3,September,6,Collagen Peptides,Protein,147,58.08,0.13,2,Canada,Amazon
2021/9/6,2021,Q3,September,6,Magnesium,Mineral,147,30.36,0.1,1,Canada,Walmart
2021/9/6,2021,Q3,September,6,Ashwagandha,Herbal,151,16.74,0.12,0,USA,Amazon
2021/9/6,2021,Q3,September,6,Melatonin,Sleep Aid,134,40.25,0.16,1,UK,Amazon
2021/9/6,2021,Q3,September,6,Biotin,Vitamin,170,48.46,0.09,4,Canada,iHerb
2021/9/6,2021,Q3,September,6,Green Tea Extract,Fat Burner,137,24.28,0.07,3,UK,Walmart
2021/9/6,2021,Q3,September,6,Iron Supplement,Mineral,113,23.7,0.05,0,Canada,iHerb
2021/9/6,2021,Q3,September,6,Electrolyte Powder,Hydration,162,10.29,0.11,1,Canada,Walmart
2021/9/13,2021,Q3,September,13,Whey Protein,Protein,133,45.1,0.18,2,Canada,iHerb
2021/9/13,2021,Q3,September,13,Vitamin C,Vitamin,162,14.66,0.18,4,Canada,Amazon
2021/9/13,2021,Q3,September,13,Fish Oil,Omega,156,57.28,0.11,2,Canada,Amazon
2021/9/13,2021,Q3,September,13,Multivitamin,Vitamin,149,13.8,0.13,2,UK,Walmart
2021/9/13,2021,Q3,September,13,Pre-Workout,Performance,161,55.45,0.24,0,Canada,Walmart
2021/9/13,2021,Q3,September,13,BCAA,Amino Acid,146,26.47,0.13,3,Canada,Amazon
2021/9/13,2021,Q3,September,13,Creatine,Performance,164,14.65,0.15,2,USA,Amazon
2021/9/13,2021,Q3,September,13,Zinc,Mineral,141,56.37,0.1,3,UK,Walmart
2021/9/13,2021,Q3,September,13,Collagen Peptides,Protein,146,33.8,0.03,3,Canada,Amazon
2021/9/13,2021,Q3,September,13,Magnesium,Mineral,148,28.36,0,0,Canada,iHerb
2021/9/13,2021,Q3,September,13,Ashwagandha,Herbal,150,26.74,0.17,2,Canada,Amazon
2021/9/13,2021,Q3,September,13,Melatonin,Sleep Aid,157,55.74,0.12,1,Canada,Walmart
2021/9/13,2021,Q3,September,13,Biotin,Vitamin,138,12.12,0.16,0,USA,Amazon
2021/9/13,2021,Q3,September,13,Green Tea Extract,Fat Burner,143,26.36,0.06,0,USA,Walmart
2021/9/13,2021,Q3,September,13,Iron Supplement,Mineral,160,32.69,0.13,2,USA,iHerb
2021/9/13,2021,Q3,September,13,Electrolyte Powder,Hydration,155,12.24,0.07,1,Canada,Amazon
2021/9/20,2021,Q3,September,20,Whey Protein,Protein,135,25.49,0.13,2,UK,iHerb
2021/9/20,2021,Q3,September,20,Vitamin C,Vitamin,146,26.81,0.07,1,Canada,Amazon
2021/9/20,2021,Q3,September,20,Fish Oil,Omega,147,46.08,0.02,3,USA,iHerb
2021/9/20,2021,Q3,September,20,Multivitamin,Vitamin,159,51.01,0.1,1,USA,iHerb
2021/9/20,2021,Q3,September,20,Pre-Workout,Performance,150,36.92,0.14,4,UK,Walmart
2021/9/20,2021,Q3,September,20,BCAA,Amino Acid,169,50.07,0.24,0,USA,iHerb
2021/9/20,2021,Q3,September,20,Creatine,Performance,141,52.33,0.13,2,USA,Amazon
2021/9/20,2021,Q3,September,20,Zinc,Mineral,135,46.59,0.04,1,Canada,iHerb
2021/9/20,2021,Q3,September,20,Collagen Peptides,Protein,141,45.42,0.09,1,Canada,iHerb
2021/9/20,2021,Q3,September,20,Magnesium,Mineral,131,28.49,0.16,2,UK,iHerb
2021/9/20,2021,Q3,September,20,Ashwagandha,Herbal,139,40.81,0.11,0,Canada,Amazon
2021/9/20,2021,Q3,September,20,Melatonin,Sleep Aid,175,20.4,0.08,3,UK,Walmart
2021/9/20,2021,Q3,September,20,Biotin,Vitamin,157,32.06,0.18,1,UK,Walmart
2021/9/20,2021,Q3,September,20,Green Tea Extract,Fat Burner,139,58.8,0.08,1,Canada,Walmart
2021/9/20,2021,Q3,September,20,Iron Supplement,Mineral,156,52.17,0.19,0,Canada,iHerb
2021/9/20,2021,Q3,September,20,Electrolyte Powder,Hydration,165,52.81,0.03,1,Canada,Walmart
2021/9/27,2021,Q3,September,27,Whey Protein,Protein,166,13.91,0.2,3,Canada,Amazon
2021/9/27,2021,Q3,September,27,Vitamin C,Vitamin,136,44.34,0.13,2,UK,Walmart
2021/9/27,2021,Q3,September,27,Fish Oil,Omega,147,24.24,0.13,1,UK,Amazon
2021/9/27,2021,Q3,September,27,Multivitamin,Vitamin,162,39.07,0.2,0,UK,iHerb
2021/9/27,2021,Q3,September,27,Pre-Workout,Performance,128,44.77,0.1,3,USA,Walmart
2021/9/27,2021,Q3,September,27,BCAA,Amino Acid,142,25.03,0.14,1,Canada,iHerb
2021/9/27,2021,Q3,September,27,Creatine,Performance,151,55.62,0.07,1,USA,iHerb
2021/9/27,2021,Q3,September,27,Zinc,Mineral,152,59.93,0.06,2,UK,Amazon
2021/9/27,2021,Q3,September,27,Collagen Peptides,Protein,146,10.46,0.12,1,Canada,iHerb
2021/9/27,2021,Q3,September,27,Magnesium,Mineral,142,25.05,0.04,1,USA,Walmart
2021/9/27,2021,Q3,September,27,Ashwagandha,Herbal,140,19.94,0.13,0,UK,Amazon
2021/9/27,2021,Q3,September,27,Melatonin,Sleep Aid,156,15.52,0.12,0,Canada,iHerb
2021/9/27,2021,Q3,September,27,Biotin,Vitamin,153,36.38,0.13,3,UK,Walmart
2021/9/27,2021,Q3,September,27,Green Tea Extract,Fat Burner,152,30.08,0.24,2,UK,Amazon
2021/9/27,2021,Q3,September,27,Iron Supplement,Mineral,142,31.62,0.21,2,USA,Walmart
2021/9/27,2021,Q3,September,27,Electrolyte Powder,Hydration,138,24.53,0.07,1,USA,iHerb
